API,Hidden API
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/events,/repos/{owner}/{repo}/pulls
/user/codespaces/{codespace_name},/user/codespaces/{codespace_name}/publish
/providers/Microsoft.Compute/locations/{location}/edgeZones/{edgeZone}/publishers/{publisherName}/artifacttypes/vmimage/offers,/providers/Microsoft.Compute
/servicefabric/sfrp-2017-07-01-preview-api-applications_get,/servicefabric/sfclient-model-getbackupbystoragequerydescription
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/check-suites
/en/rest/orgs/members,/en/rest/orgs/rule-suites
/providers/Microsoft.ServiceFabric/locations/{location}/managedClusterOperationResults/{operationId},/providers/Microsoft.ServiceFabric/locations/{location}
/servicefabric/v82/sfclient-v82-index-code-package,/servicefabric/v82/sfclient-v82-model-autoscalingtrigger
/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridCompute/machines/{machineName}/licenseProfiles,/resourceGroups/{resourceGroupName}/providers/Microsoft.HybridCompute/machines/{machineName}
/orgs/{org}/actions/permissions/selected-actions,/orgs/{org}/actions/permissions/workflow
/orgs/{org}/personal-access-tokens,/orgs/{org}/events
/resourceGroups/{resourceGroupName}/providers/Microsoft.Synapse/privateLinkHubs/{privateLinkHubName}/privateLinkResources,/resourceGroups/{resourceGroupName}/providers
/servicefabric/sfclient-model-scheme,/servicefabric/sfclient-model-nodeid
/network-watcher/,/frontdoor/
/repos/{owner}/{repo}/private-vulnerability-reporting,/repos/{owner}/{repo}/interaction-limits
/servicefabric/sfclient-api-getchaosevents,/servicefabric/sfclient-model-getbackupbystoragequerydescription
/en/rest/commits,/en/rest/teams
/orgs/{org}/code-security/configurations/{configuration_id}/defaults,/orgs/{org}/code-security/configurations/{configuration_id}
/servicefabric/v82/sfclient-v82-model-partitionanalysisevent,/servicefabric/v82/sfclient-v82-model-autoscalingtrigger
/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist,/servicefabric/v82/sfclient-v82-api-getapplicationtypeinfolistbyname
/en/rest/orgs,/en/rest/classroom
/en/rest/classroom,/en/rest/code-security
/servicefabric/sfclient-api-disablenode,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get
/appservice/web-apps/stop-continuous-web-job-slot,/appservice/web-apps/list-function-secrets
/datalakeanalytics/catalog/delete-credential,/datalakeanalytics/catalog/get-table-statistic
/resourcegroups/{resourceGroupName}/providers/{resourceProviderNamespace}/{parentResourcePath}/{resourceType}/{resourceName}/providers/Microsoft.Authorization/denyAssignments,/resourcegroups/{resourceGroupName}/providers
/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk,/servicefabric/v82/sfclient-v82-api-getapplicationtypeinfolistbyname
/servicefabric/sfrp-model-operationresult,/servicefabric/sfclient-model-nodeupevent
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/securityPartnerProviders/{securityPartnerProviderName},/resourceGroups
/organizations,/emojis
/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription,/servicefabric/v82/sfclient-v82-model-imagestorecontent
/resourceGroups/{resourceGroupName}/providers/Microsoft.DevCenter/devcenters/{devCenterName}/devboxdefinitions,/resourceGroups/{resourceGroupName}/providers/Microsoft.DevCenter/devcenters/{devCenterName}/attachednetworks
/repos/{owner}/{repo}/forks,/repos/{owner}/{repo}/automated-security-fixes
/orgs/{org}/copilot/billing/selected_users,/orgs/{org}/copilot/billing
/en/rest/orgs,/en/rest/orgs/custom-properties
/servicefabric/sfclient-model-nodeid,/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy
/appservice/static-sites/list-static-site-build-app-settings,/appservice/static-sites
/servicefabric/v82/sfclient-v82-api-getpartitioninfo,/servicefabric/v82/sfclient-v82-index-code-package
/servicefabric/sfclient-model-pagedgatewayresourcedescriptionlist,/servicefabric/sfclient-model-propertybatchinfo
/servicefabric/sfclient-model-updateclusterupgradedescription,/servicefabric/sfclient-model-seednodesafetycheck
/teams/{team_id}/members,/teams/{team_id}/memberships/{username}
/servicefabric/v82/sfclient-v82-model-usageinfo,/servicefabric/v82/sfclient-v82-api-startnodetransition
/user/following,/user/interaction-limits
/en/rest/actions/variables,/en/rest/actions/workflow-runs
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/keys
/servicefabric/sfclient-api-getnameexistsinfo,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get
/repos/{owner}/{repo},/repos/{owner}/{repo}/pages/deployments
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{vaultName}/backupUsageSummaries,/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{vaultName}/backupProtectionIntents
/orgs/{org}/members,/orgs/{org}/packages
/repos/{owner}/{repo}/branches/{branch}/protection/enforce_admins,/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks
/en/rest/metrics,/en/rest/pages
/appservice/workflow-run-action-scope-repetitions,/appservice/list-geo-regions
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-api-recoverservicepartitions
/servicefabric/v82/sfclient-v82-model-containerevent,/servicefabric/v82/sfclient-v82-api-movesecondaryreplica
/servicefabric/v82/sfclient-v82-model-networkresourcedescription,/servicefabric/v82/sfclient-v82-model-partitionanalysisevent
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfrp-model-servercertificatecommonnames
/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName}/workloadNetworks/default/virtualMachines,/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName}
/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/jobs/{jobName},/resourceGroups/{resourceGroupName}/providers
/{connectedClusterResourceUri}/providers/Microsoft.HybridContainerService/provisionedClusterInstances/default/hybridIdentityMetadata,/{connectedClusterResourceUri}
/en/rest/authentication/authenticating-to-the-rest-api,/en/rest/authentication/endpoints-available-for-github-app-user-access-tokens
/en/rest/authentication,/en/rest/authentication/endpoints-available-for-github-app-user-access-tokens
/appservice/web-apps/delete-public-certificate,/app
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-model-entrypointstatus
/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTOperationsDataProcessor/instances/{instanceName}/pipelines/{pipelineName},/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTOperationsDataProcessor/instances
/servicefabric/sfclient-model-statelessserviceinfo,/servicefabric/sfclient-model-backupentity
/en/rest/orgs,/en/rest/deploy-keys
/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureSphere/catalogs/{catalogName}/products/{productName}/deviceGroups/{deviceGroupName}/devices/{deviceName},/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureSphere/catalogs/{catalogName}/products/{productName}/deviceGroups/{deviceGroupName}
/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription,/servicefabric/v82/sfclient-v82-api-backuppartition
/en/rest/gitignore,/en/rest/search
/servicefabric/sfclient-model-safetycheckwrapper,/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy
/user/followers,/user/teams
/servicefabric/sfclient-model-environmentvariabletype,/servicefabric/sfclient-model-probeexec
/storageservices/copy-blob-from-url,/storageservices/put-block-list
/repos/{owner}/{repo}/actions/artifacts/{artifact_id}/{archive_format},/repos/{owner}/{repo}
/servicefabric/sfclient-model-nodeopensucceededevent,/servicefabric/sfclient-model-statelessservicedescription
/servicefabric/v82/sfclient-v82-model-networkresourcedescription,/servicefabric/v82/sfclient-v82-api-getchaosschedule
/frontdoor/azurefrontdoorstandardpremium/routes/delete,/frontdoor/azurefrontdoorstandardpremium/routes/create
/user/memberships/orgs,/user/memberships/orgs/{org}
/repos/{owner}/{repo}/issues/{issue_number},/repos/{owner}/{repo}/issues
/cosmos-db-resource-provider/collection/list-metric-definitions,/cosmos-db-resource-provider
/en/rest/collaborators,/en/rest/collaborators/invitations
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-model-deployedservicepackagehealthreportexpiredevent
/servicefabric/sfmeshrp-api-replica_listbyservicename,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get
/repos/{owner}/{repo}/codespaces,/repos/{owner}/{repo}/invitations
/en/rest/guides,/en/rest/guides/rendering-data-as-graphs
/networkcloud/operations,/networkcloud/consoles
/servicefabric/v82/sfclient-v82-model-fileinfo,/servicefabric/v82/sfclient-v82-model-usageinfo
/servicefabric/sfclient-model-servicetypeextensiondescription,/servicefabric/sfclient-model-fabricevent
/purview/devopspolicydataplane/devops-sql-security-auditor-policy/get,/purview/devopspolicydataplane/devops-sql-security-auditor-policy/create-or-replace
/en/rest/copilot,/en/rest/metrics
/synapse/resourcemanager/sql-pool-security-alert-policies/list,/synapse/resourcemanager
/servicefabric/sfclient-api-copyimagestorecontent,/servicefabric/sfclient-model-failedpropertybatchinfo
/en/rest/markdown,/en/rest/teams
/servicefabric/sfclient-model-pagedgatewayresourcedescriptionlist,/servicefabric/sfrp-model-diagnosticsstorageaccountconfig
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/releases,/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/products
/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent,/servicefabric/sfclient-model-pagedserviceinfolist
/user/repos,/user/emails
/orgs/{org}/organization-roles,/orgs/{org}/rulesets
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/merges
/repos/{owner}/{repo}/transfer,/repos/{owner}/{repo}/readme
/resourceGroups/{resourceGroupName}/providers/Microsoft.NetworkCloud/l2Networks/{l2NetworkName},/resourceGroups/{resourceGroupName}/providers
/servicefabric/sfclient-api-getchaosevents,/servicefabric/sfclient-api-rollbackapplicationupgrade
/servicefabric/v82/sfclient-v82-model-replicahealthstatefilter,/servicefabric/v82/sfclient-v82-model-usageinfo
/application-insights/,/custom-vision/
/securityinsights/sentinel-onboarding-states/list,/securityinsights
/users/{username}/keys,/users/{username}
/markdown,/datasets
/servicefabric/sfclient-model-backupstate,/servicefabric/sfclient-model-secondaryactivereplicatorstatus
/providers/Microsoft.Search/locations/{location}/usages/{skuName},/providers
/servicefabric/v82/sfclient-v82-model-namedpartitioninformation,/servicefabric/v82/sfclient-v82-model-replicastatus
/en/rest/releases,/en/rest/gitignore
/servicefabric/sfclient-api-getdeployedservicereplicainfolist,/servicefabric/sfclient-model-restartdeployedcodepackagedescription
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/teams
/servicefabric/v82/sfclient-v82-model-partitionprimarymoveanalysisevent,/servicefabric/v82/sfclient-v82-model-gatewayproperties
/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent,/servicefabric/v82/sfclient-v82-api-invokeinfrastructurequery
/storageservices/operations-on-the-account--file-service-,/storageservices/understanding-how-snapshots-accrue-charges
/servicefabric/v82/sfclient-v82-model-restartpartitionresult,/servicefabric/v82/sfclient-v82-api-getcontainerseventlist
/models/{name}/evaluations,/models
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck,/servicefabric/v82/sfclient-v82-model-backuppartitiondescription
/en/rest/guides/rendering-data-as-graphs,/en/rest/guides/building-a-ci-server
/appservice/web-apps/create-or-update-host-name-binding,/appservice/web-apps/list-public-certificates
/repos/{owner}/{repo}/private-vulnerability-reporting,/repos/{owner}/{repo}/comments
/servicefabric/sfrp-model-operationresult,/servicefabric/sfclient-model-nodeopensucceededevent
/orgs/{org}/failed_invitations,/orgs/{org}/outside_collaborators
/resourceGroups/{resourceGroupName}/providers/Microsoft.StorageCache/amlFilesystems,/resourceGroups/{resourceGroupName}/providers
/events,/network-gateway/
/servicefabric/v82/sfclient-v82-model-fabricconfigversioninfo,/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/policyDescriptions,/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/notifications
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-api-disablenode
/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments,/repos/{owner}/{repo}/actions/runs/{run_id}/rerun-failed-jobs
/orgs/{org}/actions/permissions/repositories,/orgs/{org}
/storageservices/get-container-metadata,/storageservices/operations-on-the-account--file-service-
/repos/{owner}/{repo}/code-scanning/analyses/{analysis_id},/repos/{owner}/{repo}
/servicefabric/v82/sfclient-v82-model-remotereplicatorstatus,/servicefabric/v82/sfclient-v82-api-getbackuppolicylist
/models,/organizations
/en/rest/gists/gists,/en/rest
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfclient-model-clusterupgradehealthpolicyobject
/site-recovery/replication-fabrics/create,/site-recovery/replication-fabrics/delete
/providers/Microsoft.DataProtection/locations/{location}/operationResults/{operationId},/providers/Microsoft.DataProtection
/servicefabric/v82/sfclient-v82-model-replicastatus,/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo
/appservice/web-apps/get-instance-function-slot,/appservice/web-apps/delete-vnet-connection-slot
/en/rest/repos/rules,/en/rest/repos/repos
/repos/{owner}/{repo}/environments/{environment_name}/secrets/public-key,/repos/{owner}/{repo}
/servicefabric/sfclient-model-updateclusterupgradedescription,/servicefabric/sfmeshrp-api-network_get
/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/invoiceSections/{invoiceSectionName}/billingRoleAssignments,/providers/Microsoft.Billing/billingAccounts
/repos/{owner}/{repo}/security-advisories/{ghsa_id}/forks,/repos/{owner}/{repo}/security-advisories
/en/rest/billing,/en/rest/using-the-rest-api
/aks/managed-clusters/delete,/aks/managed-clusters/get-command-result
/resourceGroups/{resourceGroupName}/providers/Microsoft.AgFoodPlatform/farmBeats/{dataManagerForAgricultureResourceName}/solutions/{solutionId},/resourceGroups/{resourceGroupName}
/servicefabric/sfclient-model-nodeupevent,/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy
/global.azure-devices-provisioning.net/{idScope}/registrations/{registrationId}/operations/{operationId},/global.azure-devices-provisioning.net/{idScope}
/orgs/{org}/codespaces,/orgs/{org}/codespaces/secrets/{secret_name}/repositories
/versions,/rate_limit
/resourceGroups/{resourceGroupName}/providers/Microsoft.GraphServices/accounts,/resourceGroups
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/domainOwnershipIdentifiers/{domainOwnershipIdentifierName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Web
/application-insights/,/network-gateway/
/repos/{owner}/{repo}/environments/{environment_name}/variables,/repos/{owner}/{repo}/environments
/servicefabric/v82/sfclient-v82-model-applicationloadinfo,/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-nodeid
/appservice/web-apps/list-function-secrets,/appservice/web-apps/get-instance-info-slot
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-model-pagedbackupconfigurationinfolist
/en/rest/dependency-graph,/en/rest/secret-scanning
/en/rest/repos/webhooks,/en/rest/repos/custom-properties
/servicefabric/sfclient-api-disablenode,/servicefabric/sfrp-model-servercertificatecommonnames
/resourceGroups/{resourceGroupName}/providers/Microsoft.EdgeOrder/locations/{location}/orders/{orderName},/resourceGroups/{resourceGroupName}/providers/Microsoft.EdgeOrder
/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent,/servicefabric/sfrp-model-applicationhealthpolicy
/en/rest/git/refs,/en/rest/git/tags
/en/rest/projects/projects,/en/rest
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/topics
/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/hybridRunbookWorkerGroups/{hybridRunbookWorkerGroupName}/hybridRunbookWorkers/{hybridRunbookWorkerId},/resourceGroups/{resourceGroupName}/providers
/en/rest/licenses,/en/rest/rate-limit
/repos/{owner}/{repo}/import/authors,/repos/{owner}/{repo}
/repos/{owner}/{repo}/events,/repos/{owner}/{repo}/import
/en/rest/actions/permissions,/en/rest/actions/self-hosted-runners
/en/rest/gitignore,/en/rest/classroom
/servicefabric/sfclient-model-waitforprimaryplacementsafetycheck,/servicefabric/sfclient-model-codepackageentrypoint
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-api-getdeployedservicereplicainfolist
/repositories,/app
/servicefabric/v82/sfclient-v82-model-applicationloadinfo,/servicefabric/v82/sfclient-v82-model-imagestorecontent
/servicefabric/v82/sfclient-v82-model-httphostconfig,/servicefabric/v82/sfclient-v82-api-backuppartition
/servicefabric/sfclient-model-scheme,/servicefabric/sfclient-model-httpconfig
/application-insights/,/zen
/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/comments,/orgs/{org}/teams/{team_slug}/discussions/{discussion_number}/comments/{comment_number}/reactions/{reaction_id}
/providers/Microsoft.Support/services/{serviceName}/problemClassifications,/providers/Microsoft.Support/services/{serviceName}
/servicefabric/v82/sfclient-v82-model-diskinfo,/servicefabric/v82/sfclient-v82-model-chaosstoppedevent
/en/rest/rate-limit,/en/rest/projects
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/cassandraClusters/{clusterName}/dataCenters/{dataCenterName},/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB
/servicefabric/v82/sfclient-v82-model-chaoseventkind,/servicefabric/v82/sfclient-v82-model-httphostconfig
/servicefabric/v82/sfclient-v82-model-autoscalingtrigger,/servicefabric/v82/sfclient-v82-model-chaoseventkind
/user/following,/user/codespaces
/en/rest/apps/installations,/en/rest/apps/oauth-applications
/user,/users/{username}/gists
/servicefabric/sfclient-model-fabricevent,/servicefabric/sfrp-2017-07-01-preview-api-applications_get
/orgs/{org}/actions/permissions/workflow,/orgs/{org}
/appservice/web-apps/create-ms-deploy-operation,/appservice/web-apps/get-instance-info-slot
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/diagnostics,/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/products
/en/rest/reactions,/en/rest/about-the-rest-api
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/rulesets
/feeds,/applicationgatewaycontainers/
/servicefabric/sfclient-model-backupstate,/servicefabric/sfclient-model-servicetypeextensiondescription
/servicefabric/sfmeshrp-model-resource,/servicefabric/sfclient-model-diskinfo
/servicefabric/sfclient-model-applicationscopedvolumecreationparameters,/servicefabric/sfclient-model-nodeid
/servicefabric/v82/sfclient-v82-api-getserviceseventlist,/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist
/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName},/resourceGroups/{resourceGroupName}/providers/Microsoft.AVS/privateClouds/{privateCloudName}/cloudLinks/{cloudLinkName}
/servicefabric/v82/sfclient-v82-api-getbackuppolicylist,/servicefabric/v82/sfclient-v82-model-applicationcontainerinstanceexitedevent
/resourceGroups/{resourceGroupName}/providers/Microsoft.ElasticSan/elasticSans/{elasticSanName}/volumegroups/{volumeGroupName},/resourceGroups/{resourceGroupName}/providers/Microsoft.ElasticSan/elasticSans
/resourceGroups/{resourceGroupName}/providers/Microsoft.Cache/redis/{name}/patchSchedules/default,/resourceGroups
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-api-reportpartitionhealth
/repos/{owner}/{repo}/issues/events,/repos/{owner}/{repo}/issues/comments
/servicefabric/v82/sfclient-v82-model-clusterhealthchunk,/servicefabric/v82/sfclient-v82-api-getpartitioninfo
/users/{username}/ssh_signing_keys,/users/{username}/keys
/repos/{owner}/{repo}/stargazers,/repos/{owner}/{repo}/assignees
/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck,/servicefabric/v82/sfclient-v82-model-restorestate
/user/interaction-limits,/user/repository_invitations
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/triggeredwebjobs/{webJobName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots
/orgs/{org},/orgs/{org}/dependabot/alerts
/appservice/web-apps/list-premier-add-ons-slot,/appservice/web-apps/delete-vnet-connection-slot
/resourceGroups/{resourceGroupName}/providers/Microsoft.DeviceUpdate/accounts/{accountName},/resourceGroups/{resourceGroupName}/providers/Microsoft.DeviceUpdate/accounts/{accountName}/privateEndpointConnections
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfrp-model-operationresult
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-api-getchaosschedule
/servicefabric/sfclient-api-copyimagestorecontent,/servicefabric/sfclient-model-propertybatchoperation
/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/billingPermissions,/providers/Microsoft.Billing/billingAccounts
/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent,/servicefabric/v82/sfclient-v82-api-invokeinfrastructurequery
/purview/scanningdataplane/filters,/purview/scanningdataplane/filters/get
/user/migrations/{migration_id}/repos/{repo_name}/lock,/user
/{subdomain}.{baseDomain}/api/jobs,/{subdomain}.{baseDomain}/api/devices
/en/rest/codes-of-conduct,/en/rest/emojis
/servicefabric/sfclient-model-getbackupbystoragequerydescription,/servicefabric/sfclient-model-seednodesafetycheck
/servicefabric/v82/sfclient-v82-model-statelessserviceinfo,/servicefabric/v82/sfclient-v82-api-getcontainerseventlist
/repos/{owner}/{repo},/repos/{owner}/{repo}/pulls/{pull_number}/commits
/resourceGroups/{resourceGroupName}/providers/Microsoft.Logic/workflows/{workflowName}/runs/{runName}/actions/{actionName}/repetitions,/resourceGroups/{resourceGroupName}/providers/Microsoft.Logic/workflows/{workflowName}/runs/{runName}/actions/{actionName}/repetitions/{repetitionName}/requestHistories/{requestHistoryName}
/repos/{owner}/{repo}/pulls/{pull_number}/commits,/repos/{owner}/{repo}/pulls/{pull_number}
/en/rest/pulls,/en/rest/billing
/datalakeanalytics/job/get,/datalakeanalytics
/resourceGroups/{resourceGroupName}/providers/Microsoft.EventHub/namespaces/{namespaceName}/eventhubs,/resourceGroups/{resourceGroupName}/providers/Microsoft.EventHub/namespaces/{namespaceName}/eventhubs/{eventHubName}/consumergroups/{consumerGroupName}
/en/rest/orgs/custom-properties,/en/rest/orgs/orgs
/servicefabric/sfmeshrp-api-replica_listbyservicename,/servicefabric/sfclient-model-nodedeactivatestartedevent
/en/rest/repos/webhooks,/en/rest/repos/forks
/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy,/servicefabric/sfclient-api-rollbackapplicationupgrade
/user,/users/{username}/settings/billing/actions
/servicefabric/sfclient-model-healthevaluationwrapper,/servicefabric/sfclient-api-getservicebackuplist
/en/rest/actions/workflows,/en/rest/actions/oidc
/models,/application-insights/
/en/rest/using-the-rest-api/getting-started-with-the-rest-api,/en/rest/using-the-rest-api
/servicefabric/v82/sfclient-v82-model-deployedservicepackagehealthreportexpiredevent,/servicefabric/v82/sfclient-v82-model-networkresourcedescription
/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent,/servicefabric/v82/sfclient-v82-api-getclusterhealthchunkusingpolicyandadvancedfilters
/servicefabric/sfrp-model-servercertificatecommonnames,/servicefabric/sfclient-model-nodedeactivatestartedevent
/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/users,/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/nodes
/{endpoint}/datamap/api/atlas/v2/types/relationshipdef/guid/{guid},/{endpoint}/datamap/api
/servicefabric/sfclient-api-getcontainerlogsdeployedonnode,/servicefabric/sfrp-2017-07-01-preview-api-applications_get
/en/rest/deployments/branch-policies,/en/rest/deployments
/providers/Microsoft.Network/ApplicationGatewayWebApplicationFirewallPolicies,/providers/Microsoft.Network/dnsResolvers
/users/{username}/following/{target_user},/user
/providers/Microsoft.BillingBenefits/savingsPlanOrderAliases/{savingsPlanOrderAliasName},/providers/Microsoft.BillingBenefits/savingsPlanOrderAliases
/en/rest/using-the-rest-api,/en/rest/apps
/providers/Microsoft.Network/NetworkExperimentProfiles,/providers/Microsoft.Network/FrontDoorWebApplicationFirewallManagedRuleSets
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-api-getdeployedservicereplicainfolist
/sql/server-vulnerability-assessments/create-or-update,/sql
/orgs/{org}/actions/runners/remove-token,/orgs/{org}/actions/runners/generate-jitconfig
/servicefabric/sfrp-model-applicationhealthpolicy,/servicefabric/sfclient-api-rollbackapplicationupgrade
/repos/{owner}/{repo},/repos/{owner}/{repo}/check-runs/{check_run_id}
/servicefabric/sfclient-model-nodeupevent,/servicefabric/sfclient-model-restartdeployedcodepackagedescription
/{region}.{serviceBaseUrl}/resourceGroups/{resourceGroupName}/providers/Microsoft.Quantum/workspaces/{workspaceName}/jobs,/{region}.{serviceBaseUrl}/resourceGroups/{resourceGroupName}/providers/Microsoft.Quantum/workspaces/{workspaceName}/jobs/{jobId}
/servicefabric/sfclient-api-copyimagestorecontent,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/issues
/{applicationId},/notifications
/servicefabric/v82/sfclient-v82-model-statelessserviceinfo,/servicefabric/v82/sfclient-v82-model-clusterhealthreportexpiredevent
/users/{username}/followers,/users/{username}/events
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/pulls
/orgs/{org}/rulesets,/orgs/{org}/blocks
/repos/{owner}/{repo}/notifications,/repos/{owner}/{repo}/pulls
/resourceGroups/{resourceGroupName}/providers/Oracle.Database/cloudVmClusters,/resourceGroups/{resourceGroupName}/providers/Oracle.Database/cloudVmClusters/{cloudvmclustername}/dbNodes
/azurequantum/,/advisories
/servicefabric/sfclient-model-probe,/servicefabric/sfclient-model-nodeid
/orgs/{org}/migrations,/orgs/{org}/outside_collaborators
/en/rest/secret-scanning,/en/rest/migrations
/servicefabric/sfclient-index-replica,/servicefabric/sfclient-model-nodeopensucceededevent
/custom-vision/,/storagemover/
/{endpoint}/datamap/api/atlas/v2/glossary/terms/{termId}/related,/{endpoint}/datamap
/servicefabric/sfclient-model-fabricevent,/servicefabric/sfrp-model-applicationhealthpolicy
/repos/{owner}/{repo}/branches/{branch}/rename,/repos/{owner}/{repo}
/servicefabric/sfclient-model-environmentvariabletype,/servicefabric/sfclient-model-pagedgatewayresourcedescriptionlist
/{endpoint}/synonymmaps,/{endpoint}/crop-products
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/hooks
/appservice/web-apps/restore-from-deleted-app-slot,/appservice/web-apps/delete-vnet-connection
/extendedlocation/custom-locations/get,/extendedlocation/custom-locations/list-enabled-resource-types
/frontdoor/,/frontdoor/azurefrontdoorstandardpremium/afd-custom-domains/get
/netapp/snapshot-policies/list-volumes,/netapp/snapshot-policies
/devcenter/developer/operation-statuses/get,/devcenter/developer
/en/rest/checks/runs,/en/rest/checks
/en/rest/orgs,/en/rest/markdown
/servicefabric/sfclient-model-statelessservicedescription,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/users/{username}/following,/users/{username}/followers
/servicefabric/sfclient-model-codepackageentrypoint,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-model-restorepartitiondescription
